Name		OLD JGI ID	OLD NCBI Tax ID	JGI ID	Version	Publication	Portal Link
Abortiporus biennis CIRM-BRFM1778	FALSE			Abobi1	v1.0		https://mycocosm.jgi.doe.gov/Abobi1
Acidomyces richmondensis BFW	FALSE			Aciri1_meta		26973616	https://mycocosm.jgi.doe.gov/Aciri1_meta
Acremonium sp. TS7	FALSE			AcreTS7_1	v1.0		https://mycocosm.jgi.doe.gov/AcreTS7_1
Agrocybe praecox OKM6292	FALSE			Agrpra2	v1.0		https://mycocosm.jgi.doe.gov/Agrpra2
Albatrellus peckianus DAOM 52321	FALSE			Albpec1	v1.0		https://mycocosm.jgi.doe.gov/Albpec1
Amanita rubescens Přilba	FALSE			Amarub1	v1.0		https://mycocosm.jgi.doe.gov/Amarub1
Ambrosiozyma philentoma NRRL Y-7523	FALSE			Ambph1		29760453	https://mycocosm.jgi.doe.gov/Ambph1
Amylocarpus encephaloides TRa018bII	FALSE			Amyenc1	v1.0		https://mycocosm.jgi.doe.gov/Amyenc1
Amylomyces rouxii NRRL 5866	FALSE			Amyrou1	v1.0		https://mycocosm.jgi.doe.gov/Amyrou1
Amylocorticium subincarnatum OMC1654	FALSE			Amysub1	v1.0		https://mycocosm.jgi.doe.gov/Amysub1
Annulohypoxylon bovei var. microspora CBS 124037	FALSE			Annbov1	v1.0		https://mycocosm.jgi.doe.gov/Annbov1
Annulohypoxylon minutellum CBS 135445	FALSE			Annmin1	v1.0		https://mycocosm.jgi.doe.gov/Annmin1
Annulohypoxylon moriforme CBS 123579	FALSE			Annmor1	v1.0		https://mycocosm.jgi.doe.gov/Annmor1
Annulohypoxylon nitens CBS 120705	FALSE			Annnit1	v1.0		https://mycocosm.jgi.doe.gov/Annnit1
Annulohypoxylon stygium FL0470	FALSE			Annsty1	v1.0		https://mycocosm.jgi.doe.gov/Annsty1
Annulohypoxylon truncatum CBS 140777	FALSE			Anntru1	v1.0		https://mycocosm.jgi.doe.gov/Anntru1
Anomoloma albolutescens OMC1655	FALSE			Anoalb1	v1.0		https://mycocosm.jgi.doe.gov/Anoalb1
Anomoporia myceliosa MJL 4413	FALSE			Anomyc1	v1.0		https://mycocosm.jgi.doe.gov/Anomyc1
Aphanobasidium pseudotsugae OMC1630	FALSE			Aphpse1	v1.0		https://mycocosm.jgi.doe.gov/Aphpse1
Armillaria borealis FPL87.14	FALSE			Armbor1	v1.0		https://mycocosm.jgi.doe.gov/Armbor1
Armillaria ectypa FPL83.16	FALSE			Armect1	v1.0		https://mycocosm.jgi.doe.gov/Armect1
Armillaria luteobubalina HWK02	FALSE			Armlut1	v1.0		https://mycocosm.jgi.doe.gov/Armlut1
Armillaria mellea ELDO17	FALSE			Armmel1	v1.0		https://mycocosm.jgi.doe.gov/Armmel1
Armillaria nabsnona CMW6904	FALSE			Armnab1	v1.0		https://mycocosm.jgi.doe.gov/Armnab1
Armillaria tabescens CCBAS 213	FALSE			Armtab1	v1.0		https://mycocosm.jgi.doe.gov/Armtab1
Artolenzites elegans CIRM-BRFM 1663	FALSE			Artel1	v1.0		https://mycocosm.jgi.doe.gov/Artel1
Artolenzites elegans CIRM-BRFM 1122	FALSE			Artele1122_1	v1.0		https://mycocosm.jgi.doe.gov/Artele1122_1
Aspergillus albertensis	FALSE			Aspalbe1	v1.0		https://mycocosm.jgi.doe.gov/Aspalbe1
Aspergillus arachidicola	FALSE			Aspara19utr	v1.0		https://mycocosm.jgi.doe.gov/Aspara19utr
Aspergillus avenaceus IBT 18842	FALSE			Aspave1	v1.0		https://mycocosm.jgi.doe.gov/Aspave1
Aspergillus bertholletius IBT 29228	FALSE			Aspber1	v1.0		https://mycocosm.jgi.doe.gov/Aspber1
Aspergillus caelatus CBS 763.97	FALSE			Aspcae1	v1.0		https://mycocosm.jgi.doe.gov/Aspcae1
Aspergillus carlsbadensis CBS 123894	FALSE			Aspcar1	v1.0		https://mycocosm.jgi.doe.gov/Aspcar1
Aspergillus coremiiformis CBS 553.77	FALSE			Aspcor1	v1.0		https://mycocosm.jgi.doe.gov/Aspcor1
Aspergillus egyptiacus CBS 656.73	FALSE			Aspegy1	v1.0		https://mycocosm.jgi.doe.gov/Aspegy1
Aspergillus minisclerotigenes CBS 117635	FALSE			Aspmin1	v1.0		https://mycocosm.jgi.doe.gov/Aspmin1
Aspergillus nomius IBT 12657	FALSE			Aspnom1	v1.0		https://mycocosm.jgi.doe.gov/Aspnom1
Aspergillus novoparasiticus CBS 126849	FALSE			Aspnovo1	v1.0		https://mycocosm.jgi.doe.gov/Aspnovo1
Aspergillus parasiticus CBS 117618	FALSE			Asppar1	v1.0		https://mycocosm.jgi.doe.gov/Asppar1
Aspergillus pseudocaelatus CBS 117616	FALSE			Asppsec1	v1.0		https://mycocosm.jgi.doe.gov/Asppsec1
Aspergillus pseudonomius CBS 119388	FALSE			Asppsen1	v1.0		https://mycocosm.jgi.doe.gov/Asppsen1
Aspergillus pseudotamarii CBS 117625	FALSE			Asppset1	v1.0		https://mycocosm.jgi.doe.gov/Asppset1
Aspergillus sergii CBS 130017	FALSE			Aspser1	v1.0		https://mycocosm.jgi.doe.gov/Aspser1
Aspergillus tamarii CBS 117626	FALSE			Asptam1	v1.0		https://mycocosm.jgi.doe.gov/Asptam1
Aspergillus transmontanensis CBS 130015	FALSE			Asptra1	v1.0		https://mycocosm.jgi.doe.gov/Asptra1
Astrocystis sublimbata CBS 130006	FALSE			Astsub1	v1.0		https://mycocosm.jgi.doe.gov/Astsub1
Aureobasidium pullulans NBB 7.2.1	FALSE			AurpulNBB1	v1.0		https://mycocosm.jgi.doe.gov/AurpulNBB1
Benjaminiella poitrasii RSA 903	FALSE			Benpoi1	v1.0		https://mycocosm.jgi.doe.gov/Benpoi1
Biscogniauxia sp. genotype 304 FL1348	FALSE			Biscog1	v1.0		https://mycocosm.jgi.doe.gov/Biscog1
Blakeslea trispora F921	FALSE			Blatri_F921_1	v1.0		https://mycocosm.jgi.doe.gov/Blatri_F921_1
Blakeslea trispora F986	FALSE			Blatri_F986_2	v1.0		https://mycocosm.jgi.doe.gov/Blatri_F986_2
Blumeria graminis f. sp. hordei Race1	FALSE			BlugrR1_1		29788921	https://mycocosm.jgi.doe.gov/BlugrR1_1
Boletus edulis Přilba	FALSE			Boledp1	v1.0		https://mycocosm.jgi.doe.gov/Boledp1
Boreostereum radiatum TFC1981-005	FALSE			Borrad1	v1.0		https://mycocosm.jgi.doe.gov/Borrad1
Botryozyma mucatilis CBS 9042	FALSE			Botmuc1	v1.0		https://mycocosm.jgi.doe.gov/Botmuc1
Calycina marina TRa3180A	FALSE			Calmar1	v1.0		https://mycocosm.jgi.doe.gov/Calmar1
Candida boidinii NRRL Y-2332	FALSE			Canbo1		29760453	https://mycocosm.jgi.doe.gov/Canbo1
Caulochytrium protostelioides ATCC 52028 single-cell	FALSE			Caupr_SCcomb	v1.0	30297742	https://mycocosm.jgi.doe.gov/Caupr_SCcomb
Ceriporia viridans OMC1683	FALSE			Cervir1	v1.0		https://mycocosm.jgi.doe.gov/Cervir1
Chaetomium funicola MPI-SDFR-AT-0129	FALSE			Chafu1	v1.0		https://mycocosm.jgi.doe.gov/Chafu1
Chaetomium globosum MPI-SDFR-AT-0079	FALSE			Chagl1	v1.0		https://mycocosm.jgi.doe.gov/Chagl1
Chaetomium megalocarpum MPI-CAGE-AT-0009	FALSE			Chame1	v1.0		https://mycocosm.jgi.doe.gov/Chame1
Choanephora cucurbitarum NRRL2744 (50)	FALSE			Chocucu1	v1.0		https://mycocosm.jgi.doe.gov/Chocucu1
Chytriomyces hyalinus JEL632	FALSE			Chyhya1	v1.0		https://mycocosm.jgi.doe.gov/Chyhya1
Citeromyces matritensis NRRL Y-2407	FALSE			Citma1		29760453	https://mycocosm.jgi.doe.gov/Citma1
Phaeomoniellales  sp. NC0930	FALSE			ClaNC0930_1	v1.0		https://mycocosm.jgi.doe.gov/ClaNC0930_1
Chaetosphaeriaceae sp. FL1790	FALSE			CodFL1790_1	v1.0		https://mycocosm.jgi.doe.gov/CodFL1790_1
Colletotrichum abscissum IMI 504890	FALSE			Colab1			https://mycocosm.jgi.doe.gov/Colab1
Colletotrichum chlorophyti NTL11	FALSE			Colch1		28280027	https://mycocosm.jgi.doe.gov/Colch1
Colletotrichum costaricense IMI 309622	FALSE			Colco1			https://mycocosm.jgi.doe.gov/Colco1
Colletotrichum cuscutae IMI 304802	FALSE			Colcu1			https://mycocosm.jgi.doe.gov/Colcu1
Colletotrichum incanum MAFF 238712	FALSE			Colin1		27189990	https://mycocosm.jgi.doe.gov/Colin1
Colletotrichum lupini IMI 504893	FALSE			Collup1			https://mycocosm.jgi.doe.gov/Collup1
Colletotrichum melonis CBS 134730	FALSE			Colme1			https://mycocosm.jgi.doe.gov/Colme1
Colletotrichum orbiculare 104-T	FALSE			Colorb1		23252678	https://mycocosm.jgi.doe.gov/Colorb1
Colletotrichum paranaense IMI 384185	FALSE			Colpa1			https://mycocosm.jgi.doe.gov/Colpa1
Colletotrichum sp. CBS 101611	FALSE			Colsp1			https://mycocosm.jgi.doe.gov/Colsp1
Colletotrichum tamarilloi CBS 129955	FALSE			Colta1			https://mycocosm.jgi.doe.gov/Colta1
Colletotrichum tofieldiae CBS 168.49	FALSE			Coltof1			https://mycocosm.jgi.doe.gov/Coltof1
Conocybe apala SZMC-NL-8967	FALSE			Conapa1	v1.0		https://mycocosm.jgi.doe.gov/Conapa1
Coniochaeta sp. 2T2.1	FALSE			Conioc1	v1.0		https://mycocosm.jgi.doe.gov/Conioc1
Coprinellus angulatus DOB1924	FALSE			Copang1	v1.0		https://mycocosm.jgi.doe.gov/Copang1
Coprinus phaeopunctatus MPI-PUGE-AT-0042	FALSE			Copph3	v1.0		https://mycocosm.jgi.doe.gov/Copph3
Cortinarius austrovenetus TL2843-KIS7R	FALSE			Coraus1	v1.0		https://mycocosm.jgi.doe.gov/Coraus1
Cortinarius aff. campbellae TAS5-PSC4363	FALSE			Corcam1	v1.0		https://mycocosm.jgi.doe.gov/Corcam1
Boliniaceae sp. AZ0804	FALSE			Cornip1	v1.0		https://mycocosm.jgi.doe.gov/Cornip1
Myceliophthora similis CBS 632.67	FALSE			Corsim1	v1.0		https://mycocosm.jgi.doe.gov/Corsim1
Crepidotus cesatii CBS 511.95	FALSE			Creces1	v1.0		https://mycocosm.jgi.doe.gov/Creces1
Cristinia sonorae KKN 215	FALSE			Crison1	v1.0		https://mycocosm.jgi.doe.gov/Crison1
Crustoderma dryinum OMC1663	FALSE			Crudry1	v1.0		https://mycocosm.jgi.doe.gov/Crudry1
Camillea tinctor CBS 203.56	FALSE			CtCBS203_1	v1.0		https://mycocosm.jgi.doe.gov/CtCBS203_1
Teichospora sp. FL1471	FALSE			Currey1	v1.0		https://mycocosm.jgi.doe.gov/Currey1
Cylindrocarpon olidum MPI-CAGE-CH-0241	FALSE			Cylol1	v1.0		https://mycocosm.jgi.doe.gov/Cylol1
Dactylonectria estremocensis MPI-CAGE-AT-0021	FALSE			Daces1	v1.0		https://mycocosm.jgi.doe.gov/Daces1
Dactylonectria macrodidyma MPI-CAGE-AT-0147	FALSE			Dacma1	v1.0		https://mycocosm.jgi.doe.gov/Dacma1
Dacryonaema rufum OMC1653	FALSE			Dacruf1	v1.0		https://mycocosm.jgi.doe.gov/Dacruf1
Dacrymyces fennicus OMC1656	FALSE			Dactor1	v1.0		https://mycocosm.jgi.doe.gov/Dactor1
Daldinia sp. FL1419	FALSE			DaFL1419_1	v1.0		https://mycocosm.jgi.doe.gov/DaFL1419_1
Daldinia grandis CBS 114736	FALSE			Dalgra1	v1.0		https://mycocosm.jgi.doe.gov/Dalgra1
Daldinia loculata AZ0526	FALSE			DallocAZ0526	v1.0		https://mycocosm.jgi.doe.gov/DallocAZ0526
Daldinia vernicosa CBS 139.73	FALSE			Dalver1	v1.0		https://mycocosm.jgi.doe.gov/Dalver1
Valsariales sp. FL0756	FALSE			DelFL0756_1	v1.0		https://mycocosm.jgi.doe.gov/DelFL0756_1
Dendrothele microspora FP 101998	FALSE			Denmi1	v1.0		https://mycocosm.jgi.doe.gov/Denmi1
Dichotomocladium robustum RSA 2353+	FALSE			Dicrob1	v1.0		https://mycocosm.jgi.doe.gov/Dicrob1
Dichomitus squalens OM18370.1	FALSE			Dicsqu18370_1	v1.0	31048399	https://mycocosm.jgi.doe.gov/Dicsqu18370_1
Dichomitus squalens CBS463.89	FALSE			Dicsqu463_1	v1.0	31048399	https://mycocosm.jgi.doe.gov/Dicsqu463_1
Dichomitus squalens CBS464.89	FALSE			Dicsqu464_1	v1.0	31048399	https://mycocosm.jgi.doe.gov/Dicsqu464_1
Dissophora ornata CBS 347.77	FALSE			Disorn1	v1.0		https://mycocosm.jgi.doe.gov/Disorn1
Echinodontium tinctorium Aho-80	FALSE			Echtin1	v1.0		https://mycocosm.jgi.doe.gov/Echtin1
Ellisomyces anomalus CBS 243.57	FALSE			Ellano1	v1.0		https://mycocosm.jgi.doe.gov/Ellano1
Elytroderma deformans CBS183.68	FALSE			Elyde1	v1.0		https://mycocosm.jgi.doe.gov/Elyde1
Endogone sp FLAS 59071	FALSE			Endsp1		30485448	https://mycocosm.jgi.doe.gov/Endsp1
Epicoccum nigrum cont 1108929	FALSE			Epini1	v1.0		https://mycocosm.jgi.doe.gov/Epini1
Epithele typhae CBS 203.58	FALSE			Epityp1	v1.0		https://mycocosm.jgi.doe.gov/Epityp1
Eurotiomycetes sp. JF 03-3F Goopy	FALSE			EurotioJF033F_1	v1.0		https://mycocosm.jgi.doe.gov/EurotioJF033F_1
Eurotiomycetes sp. JF 03-4F Slimy	FALSE			EurotioJF034F_1	v1.0		https://mycocosm.jgi.doe.gov/EurotioJF034F_1
Fenestella fenestrata ATCC 66461	FALSE			Fenfe1	v1.0		https://mycocosm.jgi.doe.gov/Fenfe1
Fimicolochytrium jonesii JEL569	FALSE			Fimjon1	v1.0		https://mycocosm.jgi.doe.gov/Fimjon1
Flavodon flavus 38	FALSE			Flafl1	v1.0		https://mycocosm.jgi.doe.gov/Flafl1
Flagelloscypha sp. PMI_526	FALSE			FlaPMI526_1	v1.0		https://mycocosm.jgi.doe.gov/FlaPMI526_1
Fusarium commune MPI-SDFR-AT-0072	FALSE			Fusco1	v1.0		https://mycocosm.jgi.doe.gov/Fusco1
Fusarium sp. FIESC 12	FALSE			Fuseq1	v1.0		https://mycocosm.jgi.doe.gov/Fuseq1
Fusarium oxysporum f. sp. pisi T415	FALSE			FusoxT415	v1.0		https://mycocosm.jgi.doe.gov/FusoxT415
Fusarium oxysporum MPI-SDFR-AT-0094	FALSE			Fusoxy1	v1.0		https://mycocosm.jgi.doe.gov/Fusoxy1
Fusarium oxysporum MPI-CAGE-CH-0212	FALSE			Fusoxys1	v1.0		https://mycocosm.jgi.doe.gov/Fusoxys1
Fusarium solani FSSC 5	FALSE			Fusso1	v1.0		https://mycocosm.jgi.doe.gov/Fusso1
Fusarium sp. FSSC 10	FALSE			FusspF10_1	v1.0		https://mycocosm.jgi.doe.gov/FusspF10_1
Fusarium sp. FSSC 11	FALSE			FusspF11_1	v1.0		https://mycocosm.jgi.doe.gov/FusspF11_1
Fusarium sp. FSSC 23	FALSE			FusspF23_1	v1.0		https://mycocosm.jgi.doe.gov/FusspF23_1
Fusarium tricinctum MPI-SDFR-AT-0068	FALSE			Fustr1	v1.0		https://mycocosm.jgi.doe.gov/Fustr1
Fusarium tricinctum MPI-SDFR-AT-0044	FALSE			Fustri1	v1.0		https://mycocosm.jgi.doe.gov/Fustri1
Fusarium venenatum MPI-CAGE-CH-0201	FALSE			Fusven1	v1.0		https://mycocosm.jgi.doe.gov/Fusven1
Galzinia incrustans CBS 104901	FALSE			Galinc1	v1.0		https://mycocosm.jgi.doe.gov/Galinc1
Geastrum triplex GST.BST	FALSE			Geatri1	v1.0		https://mycocosm.jgi.doe.gov/Geatri1
Geopyxis carbonaria DOB1671	FALSE			Geocar1	v1.0		https://mycocosm.jgi.doe.gov/Geocar1
Geranomyces variabilis JEL559	FALSE			Gervar1	v1.0		https://mycocosm.jgi.doe.gov/Gervar1
Gigaspora rosea	FALSE			Gigro1	v1.0	30636349	https://mycocosm.jgi.doe.gov/Gigro1
Gloniopsis sp. FL0384	FALSE			Glonio1	v1.0		https://mycocosm.jgi.doe.gov/Glonio1
Gorgonomyces haynaldii MP57	FALSE			Gorhay1	v1.0		https://mycocosm.jgi.doe.gov/Gorhay1
Halteromyces radiatus CBS 162.75	FALSE			Halrad1	v1.0		https://mycocosm.jgi.doe.gov/Halrad1
Helicostylum pulchrum RSA 2064	FALSE			Helpul1	v1.0		https://mycocosm.jgi.doe.gov/Helpul1
Hericium coralloides FP-101451	FALSE			Hercor1	v1.0		https://mycocosm.jgi.doe.gov/Hercor1
Heterodoassansia hygrophilae CBS 346.65	FALSE			Hethyg1	v1.0		https://mycocosm.jgi.doe.gov/Hethyg1
Hyaloraphidium curvatum SAG235-1	FALSE			Hyacur1	v1.0		https://mycocosm.jgi.doe.gov/Hyacur1
Hypoxylon sp. FL0543	FALSE			HyFL0543_1	v1.0		https://mycocosm.jgi.doe.gov/HyFL0543_1
Hypoxylon sp. FL0890	FALSE			HyFL0890_1	v1.0		https://mycocosm.jgi.doe.gov/HyFL0890_1
Hypoxylon sp. FL1857	FALSE			HyFL1857_1	v1.0		https://mycocosm.jgi.doe.gov/HyFL1857_1
Hygrophoropsis aurantiaca ATCC 28755	FALSE			Hygaur1	v1.0		https://mycocosm.jgi.doe.gov/Hygaur1
Hypoxylon sp. NC0597	FALSE			HyNC0597_1	v1.0		https://mycocosm.jgi.doe.gov/HyNC0597_1
Hypoxylon cercidicola CBS 119009	FALSE			Hypcer1	v1.0		https://mycocosm.jgi.doe.gov/Hypcer1
Hypoxylon crocopeplum CBS 119004	FALSE			Hypcro1	v1.0		https://mycocosm.jgi.doe.gov/Hypcro1
Hypoxylon fuscum CBS 119018	FALSE			Hypfus1	v1.0		https://mycocosm.jgi.doe.gov/Hypfus1
Hypoxylon monticulosum FL0542	FALSE			Hypmon1	v1.0		https://mycocosm.jgi.doe.gov/Hypmon1
Hypoxylon rubiginosum CBS 119005	FALSE			Hyprub1	v1.0		https://mycocosm.jgi.doe.gov/Hyprub1
Hypoxylon rubiginosum ER1909	FALSE			HyprubER1909_1	v1.0		https://mycocosm.jgi.doe.gov/HyprubER1909_1
Hypoxylon trugodes CBS 135444	FALSE			Hyptru1	v1.0		https://mycocosm.jgi.doe.gov/Hyptru1
Hysterangium stoloniferum HS.BST	FALSE			Hyssto1	v1.0		https://mycocosm.jgi.doe.gov/Hyssto1
Issatchenkia orientalis ATCC PTA-6658	FALSE			Isori2	v2.0		https://mycocosm.jgi.doe.gov/Isori2
Issatchenkia orientalis ATCC 32196	FALSE			Issori2	v2.0		https://mycocosm.jgi.doe.gov/Issori2
Issatchenkia orientalis SD108	FALSE			Issorie2	v2.0		https://mycocosm.jgi.doe.gov/Issorie2
Jahnula aquatica CBS 123560	FALSE			Jahaq1	v1.0		https://mycocosm.jgi.doe.gov/Jahaq1
Jimgerdemannia flammicorona AD002	FALSE			Jimfl_AD_1		30485448	https://mycocosm.jgi.doe.gov/Jimfl_AD_1
Jimgerdemannia flammicorona GMNB39	FALSE			Jimfl_GMNB39_1		30485448	https://mycocosm.jgi.doe.gov/Jimfl_GMNB39_1
Jimgerdemannia lactiflua OSC166217	FALSE			Jimlac1		30485448	https://mycocosm.jgi.doe.gov/Jimlac1
Kretzschmaria deusta CBS 826.72	FALSE			KdCBS826_1	v1.0		https://mycocosm.jgi.doe.gov/KdCBS826_1
Mucor cordense RSA 1222	FALSE			Kircor1	v1.0		https://mycocosm.jgi.doe.gov/Kircor1
Kretzschmaria deusta IL1129	FALSE			Kredeu1	v1.0		https://mycocosm.jgi.doe.gov/Kredeu1
Kurtia argillacea OMC1749	FALSE			Kurarg1	v1.0		https://mycocosm.jgi.doe.gov/Kurarg1
Lactarius akahatsu QP	FALSE			Lacaka1	v1.0		https://mycocosm.jgi.doe.gov/Lacaka1
Lactarius deliciosus 48	FALSE			Lacdel1	v1.0		https://mycocosm.jgi.doe.gov/Lacdel1
Lactarius hatsudake 109	FALSE			Lachat1	v1.0		https://mycocosm.jgi.doe.gov/Lachat1
Lactarius hengduanensis 84	FALSE			Lachen1	v1.0		https://mycocosm.jgi.doe.gov/Lachen1
Lactarius psammicola BPL869	FALSE			Lacpsa1	v1.0		https://mycocosm.jgi.doe.gov/Lacpsa1
Lactarius pseudohatsudake 88	FALSE			Lacpse1	v1.0		https://mycocosm.jgi.doe.gov/Lacpse1
Lactarius sanguifluus B21	FALSE			Lacsan1	v1.0		https://mycocosm.jgi.doe.gov/Lacsan1
